Turno;Curso;Unidade de execução;Turma;Inscritos no turno;Turnos com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;Slots;Características pedidas;Sala da aula;Lotação
02997TP04;226;Programação em Ferramentas Office Avançadas;C;21;;;Ter;14:00:00;16:00:00;4;Sala de Aulas normal;;
02997TP04;226;Programação em Ferramentas Office Avançadas;C;21;;;Sex;14:00:00;16:00:00;4;Sala de Aulas normal;;
03002TP01;226;Introdução ao Software de Código Aberto (Iefp);D;22;;;Qua;16:00:00;18:00:00;4;Sala de Aulas normal;;
03002TP02;226;Introdução ao Software de Código Aberto (Iefp);A;24;;;Qua;09:00:00;11:00:00;4;Sala de Aulas normal;;
03002TP03;226;Introdução ao Software de Código Aberto (Iefp);B;25;;;Qua;11:00:00;13:00:00;4;Sala de Aulas normal;;
03002TP04;226;Introdução ao Software de Código Aberto (Iefp);C;21;;;Qua;14:00:00;16:00:00;4;Sala de Aulas normal;;
03008TP01;226;Introdução à Gestão (Iefp);D;22;;;Seg;16:00:00;18:00:00;4;Sala de Aulas normal;;
03008TP01;226;Introdução à Gestão (Iefp);D;22;;;Qui;16:00:00;18:00:00;4;Sala de Aulas normal;;
03008TP02;226;Introdução à Gestão (Iefp);A;24;;;Seg;09:00:00;11:00:00;4;Sala de Aulas normal;;
03008TP02;226;Introdução à Gestão (Iefp);A;24;;;Qui;09:00:00;11:00:00;4;Sala de Aulas normal;;
03008TP03;226;Introdução à Gestão (Iefp);B;25;;;Seg;11:00:00;13:00:00;4;Sala de Aulas normal;;
03008TP03;226;Introdução à Gestão (Iefp);B;25;;;Qui;11:00:00;13:00:00;4;Sala de Aulas normal;;
03008TP04;226;Introdução à Gestão (Iefp);C;21;;;Seg;14:00:00;16:00:00;4;Sala de Aulas normal;;
03008TP04;226;Introdução à Gestão (Iefp);C;21;;;Qui;14:00:00;16:00:00;4;Sala de Aulas normal;;
03010TP02;226;Liderança de Equipas e Gestão de Conflitos (Iefp);B;25;;;Qua;09:00:00;11:00:00;4;Sala de Aulas normal;;
03010TP03;226;Liderança de Equipas e Gestão de Conflitos (Iefp);A;24;;;Qua;11:00:00;13:00:00;4;Sala de Aulas normal;;
03010TP04;226;Liderança de Equipas e Gestão de Conflitos (Iefp);D;22;;;Qua;14:00:00;16:00:00;4;Sala de Aulas normal;;
03010TP05;226;Liderança de Equipas e Gestão de Conflitos (Iefp);C;21;;;Qua;16:00:00;18:00:00;4;Sala de Aulas normal;;
ADesTP01;LGRH;Avaliação de Desempenho;GRHB1;60;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
ADesTP01;LGRH;Avaliação de Desempenho;GRHB1;60;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
ADTP01;LGRH;Análise de Dados;GRHB1;74;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
ADTP01;LGRH;Análise de Dados;GRHB1;74;;;Qui;16:00:00;17:30:00;3;Laboratório de Informática;;
ADTP01;LGRH;Análise de Dados;GRHB1;74;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
ADTP01;LGRH;Análise de Dados;GRHB1;74;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
ADTP01;LGRH;Análise de Dados;GRHB1;74;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
AFETP01;LGRH;Análise e Finanças de Empresa;GRHB1;57;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
AFETP01;LGRH;Análise e Finanças de Empresa;GRHB1;57;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
AFETP01;LGRH;Análise e Finanças de Empresa;GRHB1;57;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
C&MTP01;MEECult, MGEC, MHMC;Conservação e Manutenção;MGEC-M-B1, MEEC-M-A1, MHMCCPB1;17;;;Qua;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
CG-IITP01;LG;Contabilidade de Gestão II;GBi;22;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
CG-IITP01;LG;Contabilidade de Gestão II;GBi;22;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
CG-IITP01;LG;Contabilidade de Gestão II;GBi;22;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
CG-IITP02;LG;Contabilidade de Gestão II;GB5;38;;;Seg;13:00:00;14:30:00;3;Sala de Aulas normal;;
CG-IITP02;LG;Contabilidade de Gestão II;GB5;38;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
CG-IITP02;LG;Contabilidade de Gestão II;GB5;38;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
CG-IITP03;LG;Contabilidade de Gestão II;GB7, GB6;56;;;Seg;16:00:00;17:30:00;3;Anfiteatro aulas;;
CG-IITP03;LG;Contabilidade de Gestão II;GB7, GB6;56;;;Qui;16:00:00;17:30:00;3;Anfiteatro aulas;;
CG-IITP03;LG;Contabilidade de Gestão II;GB7, GB6;56;;;Sex;14:30:00;16:00:00;3;Anfiteatro aulas;;
CG-IITP04;LG;Contabilidade de Gestão II;GB1;41;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
CG-IITP04;LG;Contabilidade de Gestão II;GB1;41;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
CG-IITP04;LG;Contabilidade de Gestão II;GB1;41;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
CG-IITP05;LG;Contabilidade de Gestão II;GB2;42;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
CG-IITP05;LG;Contabilidade de Gestão II;GB2;42;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
CG-IITP05;LG;Contabilidade de Gestão II;GB2;42;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
CG-IITP06;LG;Contabilidade de Gestão II;GB3;41;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
CG-IITP06;LG;Contabilidade de Gestão II;GB3;41;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
CG-IITP06;LG;Contabilidade de Gestão II;GB3;41;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
CG-IITP07;LG;Contabilidade de Gestão II;GB4;39;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
CG-IITP07;LG;Contabilidade de Gestão II;GB4;39;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
CG-IITP07;LG;Contabilidade de Gestão II;GB4;39;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
DMOTP01;LGRH;Diagnóstico e Mudança Organizacional;GRHC1;52;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
DMOTP01;LGRH;Diagnóstico e Mudança Organizacional;GRHC1;52;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
DNPAPDTP01;PGPPSDN;Defesa Nacional: Politicas, Atores e Processos de Decisão;PG PPSDN_01;8;;;Ter;18:00:00;20:00:00;4;0;;
DSRCTP01;LGRH;Desenho de Sistemas de Recompensa e Carreiras;GRHB1;72;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
DSRCTP01;LGRH;Desenho de Sistemas de Recompensa e Carreiras;GRHB1;72;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
DSRCTP01;LGRH;Desenho de Sistemas de Recompensa e Carreiras;GRHB1;72;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
EDNTP01;PGPPSDN;Economia e Defesa Nacional;PG PPSDN_01;8;;;Qua;20:30:00;22:30:00;4;Sala Aulas Mestrado;;
EETP01;LG;Estratégia Empresarial;GC1;39;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
EETP01;LG;Estratégia Empresarial;GC1;39;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
EETP01;LG;Estratégia Empresarial;GC1;39;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
EETP02;LG;Estratégia Empresarial;GCi;38;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
EETP02;LG;Estratégia Empresarial;GCi;38;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP02;LG;Estratégia Empresarial;GCi;38;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
EETP03;LG;Estratégia Empresarial;GC6;34;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP03;LG;Estratégia Empresarial;GC6;34;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP03;LG;Estratégia Empresarial;GC6;34;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
EETP04;LG;Estratégia Empresarial;GC2;44;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
EETP04;LG;Estratégia Empresarial;GC2;44;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP04;LG;Estratégia Empresarial;GC2;44;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP05;LG;Estratégia Empresarial;GC4;34;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP05;LG;Estratégia Empresarial;GC4;34;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
EETP05;LG;Estratégia Empresarial;GC4;34;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
EETP06;LG;Estratégia Empresarial;GC5;32;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP06;LG;Estratégia Empresarial;GC5;32;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP06;LG;Estratégia Empresarial;GC5;32;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
EETP07;LG;Estratégia Empresarial;GC3;39;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
EETP07;LG;Estratégia Empresarial;GC3;39;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
EETP07;LG;Estratégia Empresarial;GC3;39;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP01;LG;Estatística I;GB4;39;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
E-ITP01;LG;Estatística I;GB4;39;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP01;LG;Estatística I;GB4;39;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP02;LG;Estatística I;GB1;41;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP02;LG;Estatística I;GB1;41;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
E-ITP02;LG;Estatística I;GB1;41;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
E-ITP03;LG;Estatística I;GBi;30;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP03;LG;Estatística I;GBi;30;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP03;LG;Estatística I;GBi;30;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
E-ITP04;LG;Estatística I;GB3;43;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP04;LG;Estatística I;GB3;43;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP04;LG;Estatística I;GB3;43;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP05;LG;Estatística I;GB2;42;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
E-ITP05;LG;Estatística I;GB2;42;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
E-ITP05;LG;Estatística I;GB2;42;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
E-ITP06;LG;Estatística I;GB7;28;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
E-ITP06;LG;Estatística I;GB7;28;;;Qua;13:00:00;14:30:00;3;Sala de Aulas normal;;
E-ITP06;LG;Estatística I;GB7;28;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
E-ITP07;LG;Estatística I;GB6;25;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
E-ITP07;LG;Estatística I;GB6;25;;;Qua;16:00:00;17:30:00;3;Sala de Aulas normal;;
E-ITP07;LG;Estatística I;GB6;25;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
E-ITP08;LG;Estatística I;GB5;25;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
E-ITP08;LG;Estatística I;GB5;25;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
E-ITP08;LG;Estatística I;GB5;25;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
ERSETP01;MGE;Ética, Responsabilidade e Sustentabilidade Empresarial;MGEA1;28;;;Seg;09:30:00;11:00:00;3;Sala Aulas Mestrado Plus;;
ERSETP01;MGE;Ética, Responsabilidade e Sustentabilidade Empresarial;MGEA1;28;;;Seg;08:00:00;09:30:00;3;Sala Aulas Mestrado Plus;;
ERSETP02;MGE;Ética, Responsabilidade e Sustentabilidade Empresarial;MGEA2;31;;;Sex;08:00:00;09:30:00;3;Sala Aulas Mestrado;;
ERSETP02;MGE;Ética, Responsabilidade e Sustentabilidade Empresarial;MGEA2;31;;;Sex;09:30:00;11:00:00;3;Sala Aulas Mestrado;;
FE-ITP01;MF;Finanças Empresariais (I);MFA1;30;;;Seg;16:00:00;17:30:00;3;Sala Aulas Mestrado Plus;;
FE-ITP01;MF;Finanças Empresariais (I);MFA1;30;;;Qui;17:30:00;19:00:00;3;Sala Aulas Mestrado Plus;;
FEmpTP01;LG;Finanças de Empresa;GC4;41;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
FEmpTP01;LG;Finanças de Empresa;GC4;41;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
FEmpTP01;LG;Finanças de Empresa;GC4;41;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP02;LG;Finanças de Empresa;GC5;41;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP02;LG;Finanças de Empresa;GC5;41;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
FEmpTP02;LG;Finanças de Empresa;GC5;41;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP03;LG;Finanças de Empresa;GCi;42;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
FEmpTP03;LG;Finanças de Empresa;GCi;42;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
FEmpTP03;LG;Finanças de Empresa;GCi;42;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP04;LG;Finanças de Empresa;GC6;34;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
FEmpTP04;LG;Finanças de Empresa;GC6;34;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP04;LG;Finanças de Empresa;GC6;34;;;Sex;08:00:00;09:30:00;3;Sala de Aulas normal;;
FEmpTP05;LG;Finanças de Empresa;GC2;41;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP05;LG;Finanças de Empresa;GC2;41;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
FEmpTP05;LG;Finanças de Empresa;GC2;41;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
FEmpTP06;LG;Finanças de Empresa;GC3;39;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP06;LG;Finanças de Empresa;GC3;39;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
FEmpTP06;LG;Finanças de Empresa;GC3;39;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
FEmpTP07;LG;Finanças de Empresa;GC1;43;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
FEmpTP07;LG;Finanças de Empresa;GC1;43;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
FEmpTP07;LG;Finanças de Empresa;GC1;43;;;Sex;11:00:00;12:30:00;3;Sala de Aulas normal;;
FTP01;LG;Fiscalidade;GB7;30;;;Seg;13:00:00;14:30:00;3;Sala de Aulas normal;;
FTP01;LG;Fiscalidade;GB7;30;;;Qua;16:00:00;17:30:00;3;Sala de Aulas normal;;
FTP01;LG;Fiscalidade;GB7;30;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
FTP02;LG;Fiscalidade;GB5;41;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
FTP02;LG;Fiscalidade;GB5;41;;;Qua;13:00:00;14:30:00;3;Sala de Aulas normal;;
FTP02;LG;Fiscalidade;GB5;41;;;Sex;14:30:00;16:00:00;3;Sala de Aulas normal;;
FTP03;LG;Fiscalidade;GB6;28;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
FTP03;LG;Fiscalidade;GB6;28;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
FTP03;LG;Fiscalidade;GB6;28;;;Sex;16:00:00;17:30:00;3;Sala de Aulas normal;;
GCNTP01;LGRH;Gestão de Conflitos e Negociação;GRHC1;57;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
GCNTP01;LGRH;Gestão de Conflitos e Negociação;GRHC1;57;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
GCOSFLTP01;MED;Gestão Comparada de Organizações com e Sem Fins Lucrativos;MEDDLDMA1;16;;;Qui;20:00:00;22:00:00;4;Sala Aulas Mestrado;;
GCOSFLTP01;MED;Gestão Comparada de Organizações com e Sem Fins Lucrativos;MEDDLDMA1;16;;;Qui;18:00:00;20:00:00;4;Sala Aulas Mestrado;;
HCET01;LHMC;História Contemporânea da Energia;HMCB1;36;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
HCETP02;LHMC;História Contemporânea da Energia;HMCB1;36;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
HUT01;LHMC;História Urbana;HMCB1;39;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
HUT01;LHMC;História Urbana;HMCB1;39;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
IntBuTP01;MGI;Negócios Internacionais;MGIA1;36;;;Qui;18:00:00;20:30:00;5;Sala Aulas Mestrado Plus;;
IOTP01;LG;Investigação Operacional;GC5;35;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP01;LG;Investigação Operacional;GC5;35;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP01;LG;Investigação Operacional;GC5;35;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
IOTP02;LG;Investigação Operacional;GC4;35;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP02;LG;Investigação Operacional;GC4;35;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
IOTP02;LG;Investigação Operacional;GC4;35;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP03;LG;Investigação Operacional;GC2;41;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
IOTP03;LG;Investigação Operacional;GC2;41;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
IOTP03;LG;Investigação Operacional;GC2;41;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP04;LG;Investigação Operacional;GC6;35;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
IOTP04;LG;Investigação Operacional;GC6;35;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP04;LG;Investigação Operacional;GC6;35;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
IOTP05;LG;Investigação Operacional;GCi;38;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP05;LG;Investigação Operacional;GCi;38;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
IOTP05;LG;Investigação Operacional;GCi;38;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
IOTP06;LG;Investigação Operacional;GC3;39;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
IOTP06;LG;Investigação Operacional;GC3;39;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
IOTP06;LG;Investigação Operacional;GC3;39;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
IOTP07;LG;Investigação Operacional;GC1;41;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
IOTP07;LG;Investigação Operacional;GC1;41;;;Qua;11:00:00;12:30:00;3;Sala de Aulas normal;;
IOTP07;LG;Investigação Operacional;GC1;41;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L0101PL02;LE;Matemática I;EA3;33;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
L0101PL02;LE;Matemática I;EA3;33;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0101PL03;LE;Matemática I;EA2;33;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
L0101PL03;LE;Matemática I;EA2;33;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L0101PL04;LE;Matemática I;EA1;33;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0101PL04;LE;Matemática I;EA1;33;;;Sex;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0101T01;LE;Matemática I;EA3, EA2, EA1;99;;;Seg;08:00:00;09:30:00;3;Anfiteatro aulas;;
L0103TP01;LFC;Cálculo Financeiro;FCB1;39;;;Seg;11:00:00;12:30:00;3;Sala de Aulas normal;;
L0103TP01;LFC;Cálculo Financeiro;FCB1;39;;;Qua;08:00:00;09:30:00;3;Sala de Aulas normal;;
L0103TP02;LFC;Cálculo Financeiro;FCB2;38;;;Qua;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0103TP02;LFC;Cálculo Financeiro;FCB2;38;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L0104TP01;LE;Estatística;EB2;49;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0104TP01;LE;Estatística;EB2;49;;;Qua;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0104TP01;LE;Estatística;EB2;49;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0104TP02;LE;Estatística;EB1;56;;;Seg;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0104TP02;LE;Estatística;EB1;56;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0104TP02;LE;Estatística;EB1;56;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0119-1TP01;LGM;Estatística I;GMKB1;56;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0119-1TP01;LGM;Estatística I;GMKB1;56;;;Ter;08:00:00;09:30:00;3;Sala de Aulas normal;;
L0119-1TP01;LGM;Estatística I;GMKB1;56;;;Qui;08:00:00;09:30:00;3;Sala de Aulas normal;;
L0119TP01;LFC;Estatística I;FCB2;45;;;Seg;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0119TP01;LFC;Estatística I;FCB2;45;;;Ter;11:00:00;12:30:00;3;Sala de Aulas normal;;
L0119TP01;LFC;Estatística I;FCB2;45;;;Qui;11:00:00;12:30:00;3;Sala de Aulas normal;;
L0119TP02;LFC;Estatística I;FCB1;43;;;Seg;08:00:00;09:30:00;3;Sala de Aulas normal;;
L0119TP02;LFC;Estatística I;FCB1;43;;;Ter;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0119TP02;LFC;Estatística I;FCB1;43;;;Qui;09:30:00;11:00:00;3;Sala de Aulas normal;;
L0122TP01;LE;Análise de Dados;EC2, EC1;38;;;Seg;11:00:00;12:30:00;3;Laboratório de Informática;;
L0122TP01;LE;Análise de Dados;EC2, EC1;38;;;Qui;08:00:00;09:30:00;3;Laboratório de Informática;;
L0122TP01;LE;Análise de Dados;EC2, EC1;38;;;Sex;09:30:00;11:00:00;3;Laboratório de Informática;;
L0131-2TP01;LETI;Análise Matemática I;ETA2, ETA1;71;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0131-2TP01;LETI;Análise Matemática I;ETA2, ETA1;71;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0131-2TP01;LETI;Análise Matemática I;ETA2, ETA1;71;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0131-2TP02;LETI;Análise Matemática I;ETA4, ETA3;38;;;Seg;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0131-2TP02;LETI;Análise Matemática I;ETA4, ETA3;38;;;Qua;13:00:00;14:30:00;3;Sala de Aulas normal;;
L0131-2TP02;LETI;Análise Matemática I;ETA4, ETA3;38;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
L0131-3TP01;LETI-PL, LEI-PL;Análise Matemática I;EI-PLA2, EI-PLA1, ET-PLA2, ET-PLA1;92;;;Seg;19:30:00;21:00:00;3;Sala de Aulas normal;;
L0131-3TP01;LETI-PL, LEI-PL;Análise Matemática I;EI-PLA2, EI-PLA1, ET-PLA2, ET-PLA1;92;;;Seg;21:00:00;22:30:00;3;Sala de Aulas normal;;
L0131-3TP01;LETI-PL, LEI-PL;Análise Matemática I;EI-PLA2, EI-PLA1, ET-PLA2, ET-PLA1;92;;;Sex;19:30:00;21:00:00;3;Sala de Aulas normal;;
L0131TP01;LEI;Análise Matemática I;EIA4, EIA3;60;;;Seg;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0131TP01;LEI;Análise Matemática I;EIA4, EIA3;60;;;Qui;13:00:00;14:30:00;3;Sala de Aulas normal;;
L0131TP01;LEI;Análise Matemática I;EIA4, EIA3;60;;;Sex;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0131TP02;LEI;Análise Matemática I;EIA2, EIA1;64;;;Ter;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0131TP02;LEI;Análise Matemática I;EIA2, EIA1;64;;;Qui;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0131TP02;LEI;Análise Matemática I;EIA2, EIA1;64;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
L0135-1TP01;LIGE;Álgebra;IA4, IA3;40;;;Ter;13:00:00;14:30:00;3;Sala de Aulas normal;;
L0135-1TP01;LIGE;Álgebra;IA4, IA3;40;;;Qua;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0135-1TP01;LIGE;Álgebra;IA4, IA3;40;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
L0135-1TP02;LIGE;Álgebra;IA2, IA1;49;;;Ter;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0135-1TP02;LIGE;Álgebra;IA2, IA1;49;;;Qua;13:00:00;14:30:00;3;Sala de Aulas normal;;
L0135-1TP02;LIGE;Álgebra;IA2, IA1;49;;;Sex;14:30:00;16:00:00;3;Sala de Aulas normal;;
L0135TP01;LIGE-PL;Álgebra;I-PLA2, I-PLA1;54;;;Seg;19:30:00;21:00:00;3;Sala de Aulas normal;;
L0135TP01;LIGE-PL;Álgebra;I-PLA2, I-PLA1;54;;;Seg;21:00:00;22:30:00;3;Sala de Aulas normal;;
L0135TP01;LIGE-PL;Álgebra;I-PLA2, I-PLA1;54;;;Qua;18:00:00;19:30:00;3;Sala de Aulas normal;;
L0138TP01;LGIL;Investigação Operacional I;GILB1;46;;;Seg;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0138TP01;LGIL;Investigação Operacional I;GILB1;46;;;Qui;16:00:00;17:30:00;3;Sala de Aulas normal;;
L0138TP01;LGIL;Investigação Operacional I;GILB1;46;;;Sex;13:00:00;14:30:00;3;Sala de Aulas normal;;
